Date,Open,High,Low,Close,Volume
2020-03-06,4158.2,4181.31,4135.39,4138.51,17247571700
2020-03-09,4063.08,4063.08,3995.13,3997.13,20810203500
2020-03-10,3975.23,4093.0,3954.75,4082.73,19741640200
2020-03-11,4090.94,4091.27,4028.4,4028.43,16165611100
2020-03-12,3976.11,3987.43,3926.27,3950.91,15706045800
2020-03-13,3771.01,3937.18,3765.15,3895.31,18829672200
2020-03-16,3899.86,3899.86,3720.51,3727.84,18596826000
2020-03-17,3739.78,3786.89,3618.31,3709.68,16624612900
2020-03-18,3729.68,3775.85,3636.26,3636.26,15503754700
2020-03-19,3623.79,3647.99,3503.19,3589.09,18080740700
2020-03-20,3629.51,3663.95,3588.78,3653.22,13960300000
2020-03-23,3542.68,3585.8,3523.79,3530.31,13710879000
2020-03-24,3598.66,3627.76,3545.45,3625.12,14310302100
2020-03-25,3711.48,3732.65,3685.99,3722.52,15349595800
2020-03-26,3692.61,3736.25,3681.27,3698.05,11231066500
2020-03-27,3746.39,3758.78,3709.92,3710.06,12406099500
2020-03-30,3657.46,3690.64,3637.58,3674.11,12687667300
2020-03-31,3708.14,3716.07,3676.2,3686.16,11145302500
2020-04-01,3682.3,3731.78,3670.96,3675.08,11935262000
2020-04-02,3656.32,3734.53,3652.32,3734.53,11516820900
2020-04-03,3721.48,3738.83,3698.98,3713.22,9982508300
2020-04-07,3779.91,3803.63,3772.2,3798.02,14277803000
2020-04-08,3776.42,3793.0,3767.29,3780.34,11138951300
2020-04-09,3798.49,3801.72,3785.31,3792.81,10048503200
2020-04-10,3794.84,3824.74,3758.96,3769.18,10244495600
2020-04-13,3751.71,3769.88,3740.19,3753.26,7905334300
2020-04-14,3777.83,3825.76,3764.98,3825.7,11063758500
2020-04-15,3820.85,3829.8,3793.44,3797.36,10846198400
2020-04-16,3777.8,3807.36,3774.56,3802.38,9594796500
2020-04-17,3831.92,3863.45,3821.42,3839.49,13200430100
2020-04-20,3845.46,3853.8,3831.55,3853.46,10001311500
2020-04-21,3838.23,3838.23,3780.0,3808.05,10292188800
2020-04-22,3789.13,3839.38,3782.22,3839.38,8589946400
2020-04-23,3851.91,3857.47,3826.56,3829.75,9550845000
2020-04-24,3826.31,3827.21,3787.07,3796.97,9484413500
2020-04-27,3808.02,3842.87,3793.77,3822.77,9546273500
2020-04-28,3835.35,3859.68,3768.2,3849.15,12209347600
2020-04-29,3837.51,3880.74,3833.72,3867.03,9585459000
2020-04-30,3880.41,3921.7,3880.41,3912.58,13291712500
2020-05-06,3867.26,3937.69,3865.99,3936.25,13985567500
2020-05-07,3937.59,3941.48,3915.9,3924.9,10551464600
2020-05-08,3943.0,3979.66,3935.98,3963.62,11694334100
2020-05-11,3974.76,3998.1,3944.5,3960.18,12267380300
2020-05-12,3961.34,3970.11,3930.21,3960.24,9825055400
2020-05-13,3946.64,3972.52,3932.57,3968.25,8819066900
2020-05-14,3952.2,3952.2,3924.04,3925.22,8853000400
2020-05-15,3941.12,3945.2,3907.4,3912.82,9261838200
2020-05-18,3914.66,3946.43,3898.4,3922.91,11280176200
2020-05-19,3963.78,3966.85,3944.07,3956.25,9401529100
2020-05-20,3955.72,3955.72,3923.92,3935.22,10079115000
2020-05-21,3950.6,3951.74,3907.58,3913.8,9486103300
2020-05-22,3907.58,3907.58,3818.15,3824.06,10337836000
2020-05-25,3828.32,3835.63,3800.18,3829.32,7903332600
2020-05-26,3850.0,3874.75,3844.48,3872.77,7744807600
2020-05-27,3873.7,3873.7,3838.42,3845.61,8371183100
2020-05-28,3848.49,3885.42,3818.43,3856.63,9306405400
2020-05-29,3838.38,3872.3,3830.42,3867.02,9381383200
2020-06-01,3901.73,3976.32,3901.73,3971.34,13645665200
2020-06-02,3969.95,3991.78,3958.98,3983.57,14430306000
2020-06-03,4001.17,4018.68,3982.93,3983.65,13659748300
2020-06-04,3998.16,3999.8,3968.57,3982.18,10427773700
2020-06-05,3988.22,4001.25,3967.93,4001.25,10244394200
2020-06-08,4023.61,4050.22,4016.1,4021.96,13792581300
2020-06-09,4027.56,4052.16,4016.34,4047.03,11530447900
2020-06-10,4046.23,4046.23,4024.42,4039.7,11226572800
2020-06-11,4031.74,4043.01,3979.75,3995.88,12730894100
2020-06-12,3931.62,4011.06,3927.25,4003.08,13416664900
2020-06-15,3982.97,4007.14,3954.99,3954.99,13129786000
2020-06-16,3995.58,4014.57,3987.86,4014.57,11105153900
2020-06-17,4018.61,4018.61,3992.13,4017.59,10560579900
2020-06-18,4009.78,4047.56,4000.9,4044.38,13814876100
2020-06-19,4047.05,4109.36,4043.49,4098.71,15294699000
2020-06-22,4097.51,4126.94,4088.78,4102.05,15582946500
2020-06-23,4098.04,4124.73,4080.75,4121.79,12922951000
2020-06-24,4128.1,4144.68,4123.36,4138.99,12171246500
2020-06-29,4127.94,4137.37,4092.54,4109.72,13086585400
2020-06-30,4130.0,4174.42,4129.77,4163.96,12593352100
2020-07-01,4172.64,4247.78,4163.5,4247.78,16999045600
2020-07-02,4239.41,4340.1,4238.12,4335.84,25293936800
2020-07-03,4353.19,4419.6,4348.45,4419.6,29048553900
2020-07-06,4465.81,4678.11,4465.81,4670.1,40582102500
2020-07-07,4739.61,4796.32,4688.06,4698.13,40600855300
2020-07-08,4692.86,4803.36,4670.65,4774.0,34807484700
2020-07-09,4770.08,4854.12,4757.29,4840.77,35104689300
2020-07-10,4796.09,4821.38,4734.47,4753.13,31694965100
2020-07-13,4742.37,4878.08,4741.87,4852.96,32164544600
2020-07-14,4836.17,4860.44,4729.93,4806.69,29724198500
2020-07-15,4821.52,4837.48,4723.36,4744.47,27238900600
2020-07-16,4741.53,4772.56,4513.65,4516.25,28465713300
2020-07-17,4524.77,4601.37,4485.82,4544.7,20737556300
2020-07-20,4597.2,4681.94,4534.23,4680.3,24606891400
2020-07-21,4697.5,4714.29,4661.44,4691.04,20041565900
2020-07-22,4682.66,4790.45,4675.35,4714.44,22419921100
2020-07-23,4668.74,4731.4,4607.66,4712.44,23431456900
2020-07-24,4679.03,4691.7,4479.39,4505.59,24390520300
2020-07-27,4535.0,4558.12,4482.44,4528.45,17142055100
2020-07-28,4567.67,4590.25,4537.69,4568.26,16276849800
2020-07-29,4559.16,4680.56,4548.85,4679.01,18669530500
2020-07-30,4689.76,4704.63,4649.77,4656.15,16696756600
2020-07-31,4652.18,4741.81,4621.96,4695.05,18483902600
2020-08-03,4735.9,4771.37,4720.02,4771.31,21477623900
2020-08-04,4778.49,4807.08,4747.77,4775.8,23997498500
2020-08-05,4761.76,4786.7,4711.27,4777.11,19670054800
2020-08-06,4779.24,4791.86,4691.16,4762.76,22785440600
2020-08-07,4742.29,4749.02,4637.84,4707.93,21351821600
2020-08-10,4681.76,4757.66,4646.29,4724.87,20378883200
2020-08-11,4730.38,4791.53,4674.86,4681.78,20554651100
2020-08-12,4668.89,4681.62,4566.27,4647.65,20288723900
2020-08-13,4666.49,4671.77,4626.1,4635.71,15255009200
2020-08-14,4627.61,4708.07,4617.63,4704.63,14729292100
2020-08-17,4727.12,4838.09,4721.36,4815.23,26800155600
2020-08-18,4816.57,4825.39,4788.83,4812.76,18913985400
2020-08-19,4804.67,4809.05,4738.01,4740.68,19244294800
2020-08-20,4708.12,4721.44,4662.8,4679.15,15836863900
2020-08-21,4717.79,4739.48,4684.81,4718.84,14265786400
2020-08-24,4746.4,4769.47,4716.6,4755.85,15114351200
2020-08-25,4769.21,4802.41,4746.31,4761.95,14170135100
2020-08-26,4761.72,4786.42,4689.88,4706.13,15130518000
2020-08-27,4718.06,4731.94,4679.36,4731.34,11904285000
2020-08-28,4727.29,4850.49,4719.35,4844.27,15939976500
2020-08-31,4870.93,4901.21,4816.21,4816.22,20256702900
2020-09-01,4803.39,4842.14,4791.78,4842.12,13839540200
2020-09-02,4859.08,4863.55,4797.52,4843.89,15798952400
2020-09-03,4841.5,4877.01,4800.06,4817.1,14567120100
2020-09-04,4737.24,4778.2,4726.56,4770.22,12003279600
2020-09-07,4759.52,4789.3,4655.56,4669.37,14860779100
2020-09-08,4683.83,4707.9,4639.05,4694.39,13919922700
2020-09-09,4634.25,4645.2,4558.03,4584.59,16227710700
2020-09-10,4632.1,4647.75,4572.21,4581.98,15065287800
2020-09-11,4572.26,4630.88,4563.11,4627.28,11530242400
2020-09-14,4652.05,4666.99,4625.99,4651.05,10723517900
2020-09-15,4649.45,4691.5,4630.54,4688.48,10191592500
2020-09-16,4683.01,4690.68,4638.46,4657.36,10875364100
2020-09-17,4642.05,4664.95,4601.64,4632.71,10598363100
2020-09-18,4636.64,4737.8,4631.7,4737.09,16042647500
2020-09-21,4750.75,4752.98,4688.72,4691.43,12453582700
2020-09-22,4654.22,4706.21,4622.11,4635.76,11967294700
2020-09-23,4639.66,4665.96,4623.55,4652.33,9582652800
2020-09-24,4623.95,4631.95,4562.21,4563.07,11259368300
2020-09-25,4582.48,4599.54,4554.72,4570.02,9301515500
2020-09-28,4582.65,4613.63,4571.15,4581.91,8504838900
2020-09-29,4608.29,4616.68,4586.35,4591.8,8599385800
2020-09-30,4607.58,4634.72,4563.41,4587.4,8908120000
2020-10-09,4663.61,4695.4,4655.08,4681.14,11133751200
2020-10-12,4705.19,4823.27,4704.16,4823.16,15578455800
2020-10-13,4812.9,4845.92,4795.37,4839.2,11651633800
2020-10-14,4830.46,4830.46,4795.91,4807.1,11190692300
2020-10-15,4810.78,4833.89,4796.27,4798.74,10996496200
2020-10-16,4798.92,4825.55,4765.97,4791.68,11671610200
2020-10-19,4823.49,4849.6,4747.34,4755.49,12924636100
2020-10-20,4751.37,4793.47,4739.46,4793.47,9804815600
2020-10-21,4801.63,4801.63,4758.85,4792.83,10380570300
2020-10-22,4780.6,4791.81,4725.5,4777.98,10135089100
2020-10-23,4775.47,4802.46,4717.1,4718.49,10682518400
2020-10-26,4684.05,4713.4,4639.3,4691.24,10834327500
2020-10-27,4680.14,4708.46,4671.85,4699.28,9265630400
2020-10-28,4703.0,4753.31,4685.6,4737.27,10846340200
2020-10-29,4683.61,4803.03,4679.25,4772.92,11711725000
2020-10-30,4776.47,4778.51,4683.47,4695.33,13980230300
2020-11-02,4702.75,4738.02,4695.44,4720.83,14286769300
2020-11-03,4743.17,4793.4,4734.18,4777.56,13605540800
2020-11-04,4781.45,4825.46,4770.56,4813.66,11466180600
2020-11-05,4861.34,4885.11,4838.0,4885.11,13924459400
2020-11-06,4897.63,4897.63,4845.43,4885.72,15363903400
2020-11-09,4918.86,4997.8,4918.86,4981.35,19713198400
2020-11-10,4995.41,4995.41,4928.93,4953.88,17626721400
2020-11-11,4937.76,4957.58,4901.71,4904.9,16447051500
2020-11-12,4916.77,4926.34,4891.51,4908.46,11811461900
2020-11-13,4886.98,4886.98,4825.76,4856.85,13369307900
2020-11-16,4880.96,4904.17,4848.62,4904.17,14877098000
2020-11-17,4903.12,4909.29,4865.39,4894.79,15148746400
2020-11-18,4889.68,4911.09,4870.72,4891.67,16421661600
2020-11-19,4880.92,4939.79,4870.2,4927.99,13368137800
2020-11-20,4928.22,4947.43,4922.59,4943.29,12940034100
2020-11-23,4954.6,5029.65,4940.45,5005.03,20591518700
2020-11-24,4997.05,5001.06,4960.98,4974.29,15663791100
2020-11-25,4992.75,5004.77,4910.7,4910.7,17034052700
2020-11-26,4908.32,4925.29,4867.81,4919.59,13720233800
2020-11-27,4930.59,4980.77,4917.35,4980.77,16295292200
2020-11-30,4994.11,5055.19,4960.25,4960.25,26263895000
2020-12-01,4963.13,5072.55,4963.13,5067.1,20406563800
2020-12-02,5072.98,5090.61,5043.31,5067.15,19543547600
2020-12-03,5065.45,5072.3,5033.79,5057.06,17786574800
2020-12-04,5049.52,5072.39,5017.85,5065.92,14434716700
2020-12-07,5065.73,5067.87,5014.61,5022.23,13989621700
2020-12-08,5029.11,5043.06,4998.92,5009.88,12307302900
2020-12-09,5022.38,5033.64,4942.52,4942.7,13891696500
2020-12-10,4931.29,4962.74,4919.77,4940.52,12591427000
2020-12-11,4957.82,4957.82,4849.35,4889.63,15935769700
2020-12-14,4903.63,4937.26,4887.66,4934.84,12080155200
2020-12-15,4931.6,4954.19,4904.79,4945.1,11834263300
2020-12-16,4957.3,4968.86,4938.19,4953.87,10677896800
2020-12-17,4960.73,5021.62,4950.37,5017.48,13338547900
2020-12-18,5014.32,5027.44,4979.0,4999.97,12804961800
2020-12-21,4995.76,5048.51,4970.0,5046.84,14081178200
2020-12-22,5034.98,5055.14,4960.95,4964.77,16234497000
2020-12-23,4977.3,5028.45,4968.15,5007.12,14029281900
2020-12-24,5006.0,5033.04,4979.24,5000.02,11441866700
2020-12-25,4985.77,5042.1,4973.68,5042.01,12100697900
2020-12-28,5042.94,5089.34,5037.86,5064.42,13691440700
2020-12-29,5071.45,5077.42,5034.31,5042.94,14119866200
2020-12-30,5037.98,5113.71,5036.63,5113.71,14862644800
2020-12-31,5122.48,5215.62,5122.48,5211.29,17160250900
2021-01-04,5212.93,5284.43,5190.94,5267.72,21171138200
2021-01-05,5245.84,5368.5,5234.38,5368.5,22493115900
2021-01-06,5386.51,5433.47,5341.43,5417.67,19377344400
2021-01-07,5428.39,5513.66,5413.35,5513.66,21987208000
2021-01-08,5526.29,5547.47,5442.69,5495.43,20432495600
2021-01-11,5504.24,5555.69,5412.5,5441.16,23183598300
2021-01-12,5419.5,5596.35,5417.63,5596.35,22422018600
2021-01-13,5609.26,5644.72,5535.14,5577.97,26156988600
2021-01-14,5556.21,5568.02,5458.68,5470.46,24368338000
2021-01-15,5471.39,5500.64,5390.27,5458.08,23863743500
2021-01-18,5438.16,5541.46,5410.78,5518.52,20705186900
2021-01-19,5525.97,5532.48,5415.72,5437.52,21104342500
2021-01-20,5439.91,5496.05,5426.54,5476.43,17091326000
2021-01-21,5492.96,5593.11,5490.56,5564.97,20995019700
2021-01-22,5562.38,5573.66,5513.88,5569.78,19930002000
2021-01-25,5564.12,5655.48,5543.27,5625.92,19704701900
2021-01-26,5600.9,5600.9,5506.0,5512.97,17190459000
2021-01-27,5505.77,5534.99,5449.64,5528.0,16019084100
2021-01-28,5450.37,5462.24,5360.38,5377.14,17048558500
2021-01-29,5413.97,5430.2,5288.1,5351.96,18217878400
2021-02-01,5356.85,5422.3,5342.05,5417.65,16631370600
2021-02-02,5429.7,5503.22,5411.52,5501.09,16521056500
2021-02-03,5499.3,5532.89,5473.12,5485.2,18805431700
2021-02-04,5453.98,5510.05,5411.58,5473.95,18057565400
2021-02-05,5494.7,5550.77,5477.65,5483.41,18969959800
2021-02-08,5506.14,5576.49,5479.85,5564.56,16403377500
2021-02-09,5584.16,5686.25,5555.05,5686.25,16488726000
2021-02-10,5709.68,5823.42,5707.33,5807.72,17016978600
2021-02-18,5922.07,5930.91,5747.66,5768.38,21884868600
2021-02-19,5734.02,5787.89,5667.32,5778.84,21447578000
2021-02-22,5785.51,5785.51,5597.33,5597.33,28212438200
2021-02-23,5542.68,5644.76,5541.11,5579.67,23380772700
2021-02-24,5591.48,5598.83,5379.73,5437.57,22542861000
2021-02-25,5494.47,5527.63,5444.16,5469.56,23073602800
2021-02-26,5343.9,5416.32,5318.86,5336.76,21226454300
2021-03-01,5389.25,5421.56,5345.94,5418.78,17746352300
2021-03-02,5453.28,5454.97,5305.06,5349.63,19651111500
2021-03-03,5327.35,5452.4,5316.48,5452.21,19470905400
2021-03-04,5388.48,5392.37,5254.78,5280.71,21277521100
2021-03-05,5191.97,5307.82,5174.25,5262.8,20262795600
2021-03-08,5299.79,5326.26,5079.8,5080.02,23023163500
2021-03-09,5066.16,5094.31,4917.91,4971.0,23071100400
2021-03-10,5047.06,5055.28,4981.62,5003.61,16992849000
2021-03-11,5024.56,5138.42,5020.58,5128.22,18960076600
2021-03-12,5153.67,5153.67,5086.82,5146.38,20102058900
2021-03-15,5116.12,5120.88,4992.4,5035.54,20415308400
2021-03-16,5054.41,5084.31,5009.95,5079.36,16139005400
2021-03-17,5062.77,5123.54,5020.13,5100.86,14916237600
2021-03-18,5114.59,5160.46,5111.13,5141.77,14290151800
2021-03-19,5068.53,5089.92,4980.76,5007.09,16417484900
2021-03-22,5008.4,5071.34,4996.54,5057.15,16740263200
2021-03-23,5057.06,5064.02,4966.53,5009.25,15801396700
2021-03-24,4985.4,5024.33,4919.89,4928.69,15938598200
2021-03-25,4904.07,4950.76,4883.66,4926.35,13294518900
2021-03-26,4953.94,5050.83,4953.94,5037.99,14592669700
2021-03-29,5052.26,5086.65,5010.39,5046.88,14338821500
2021-03-30,5043.1,5106.04,5032.8,5094.73,13861856000
2021-03-31,5085.95,5085.95,5015.61,5048.36,14133574300
2021-04-01,5059.94,5115.43,5056.87,5110.78,12032489000
2021-04-02,5129.85,5169.83,5116.35,5161.56,12700225400
2021-04-06,5178.64,5181.15,5125.33,5140.34,10983421000
2021-04-07,5141.66,5141.66,5065.19,5103.74,14576374800
2021-04-08,5078.26,5129.13,5062.07,5112.21,14177104700
2021-04-09,5100.04,5100.04,5022.09,5035.34,12841650900
2021-04-12,5026.98,5045.6,4933.01,4947.75,15264431400
2021-04-13,4949.81,4994.54,4924.2,4939.64,13291935800
2021-04-14,4945.69,4987.12,4940.27,4980.63,12086083800
2021-04-15,4969.91,4969.91,4900.3,4948.97,10882938400
2021-04-16,4966.9,4979.17,4917.96,4966.18,11123992400
2021-04-19,4966.41,5088.21,4940.75,5087.02,15476982400
2021-04-20,5065.78,5119.86,5058.92,5083.36,13654170000
2021-04-21,5055.24,5110.56,5047.99,5098.74,12463727700
2021-04-22,5114.28,5119.23,5067.14,5089.24,12116764500
2021-04-23,5088.83,5149.98,5086.49,5135.45,12205699100
2021-04-26,5156.59,5181.11,5072.96,5077.24,15138196700
2021-04-27,5076.64,5095.98,5042.61,5090.52,12396183700
2021-04-28,5073.97,5119.45,5059.26,5119.24,12062031800
2021-04-29,5128.28,5170.58,5113.65,5164.17,14009248000
2021-04-30,5156.36,5163.25,5094.93,5123.49,16012162100
2021-05-06,5098.8,5132.9,5037.41,5061.12,15882263000
2021-05-07,5073.46,5093.75,4996.04,4996.05,17225832100
2021-05-10,5001.44,5019.39,4953.7,4992.42,17082058500
2021-05-11,4956.08,5033.49,4925.92,5023.06,15152649700
2021-05-12,5003.82,5051.17,4995.4,5044.55,12661908600
2021-05-13,4992.35,5022.08,4975.45,4992.97,13227940600
2021-05-14,5007.63,5112.98,4981.3,5110.59,15942618000
2021-05-17,5115.31,5206.7,5115.31,5184.98,15388963400
2021-05-18,5190.94,5201.67,5156.79,5187.6,11840426100
2021-05-19,5173.17,5193.56,5151.64,5172.27,11872998300
2021-05-20,5167.06,5201.59,5152.04,5186.41,13845477500
2021-05-21,5199.13,5216.16,5123.12,5134.15,12476848500
2021-05-24,5138.81,5155.59,5092.39,5155.59,12674233600
2021-05-25,5165.04,5324.36,5161.52,5318.48,18299683900
2021-05-26,5326.12,5344.28,5308.74,5320.59,16960709600
2021-05-27,5311.37,5378.48,5286.05,5338.23,14846285500
2021-05-28,5338.73,5360.28,5288.65,5321.09,16460580600
2021-05-31,5318.08,5331.63,5281.68,5331.57,14460326900
2021-06-01,5320.48,5343.75,5269.26,5341.68,14383147400
2021-06-02,5348.34,5352.64,5266.78,5289.97,13775431900
2021-06-03,5285.71,5314.37,5255.07,5255.29,14196887800
2021-06-04,5228.28,5334.49,5221.23,5282.28,14473208700
2021-06-07,5284.89,5286.84,5242.95,5277.63,12770497100
2021-06-08,5276.97,5319.04,5201.14,5232.12,13055953200
2021-06-09,5224.95,5253.36,5215.35,5236.45,12182032100
2021-06-10,5236.47,5299.53,5229.52,5271.47,13899196700
2021-06-11,5275.75,5276.1,5213.6,5224.7,18080717300
2021-06-15,5218.56,5225.5,5137.41,5166.56,14288005800
2021-06-16,5163.25,5164.52,5076.02,5080.49,12514798500
2021-06-17,5074.38,5123.36,5073.82,5101.89,12045251800
2021-06-18,5104.93,5128.03,5064.92,5102.47,14858580500
2021-06-21,5088.09,5123.78,5058.57,5090.38,13218451600
2021-06-22,5106.07,5125.82,5086.28,5122.16,13041675300
2021-06-23,5127.19,5171.03,5109.76,5147.39,13635605800
2021-06-24,5156.56,5160.44,5120.58,5155.97,12668562500
2021-06-25,5159.8,5251.61,5157.48,5239.97,15493106100
2021-06-28,5253.61,5260.64,5226.22,5251.76,13319378300
2021-06-29,5248.52,5248.52,5182.68,5190.54,12516299700
2021-06-30,5189.38,5231.43,5186.62,5224.04,10375267100
2021-07-01,5241.2,5252.26,5190.88,5229.66,12724062000
2021-07-02,5186.66,5186.66,5074.36,5081.12,13042642400
2021-07-05,5073.78,5098.23,5048.0,5085.79,13121158900
2021-07-06,5089.78,5092.21,5028.51,5083.1,14065522000
2021-07-07,5052.42,5152.77,5045.41,5140.49,14854906000
2021-07-08,5149.31,5151.22,5078.93,5088.26,17390100800
2021-07-09,5063.15,5081.41,5006.41,5069.44,16065322600
2021-07-12,5108.38,5159.41,5070.32,5132.71,20621203900
2021-07-13,5128.61,5154.05,5114.94,5142.1,16648220900
2021-07-14,5130.75,5130.75,5075.12,5083.08,18835272000
2021-07-15,5073.26,5153.81,5067.68,5151.46,18107710300
2021-07-16,5140.9,5140.9,5090.63,5094.77,16995598200
2021-07-19,5083.73,5120.82,5047.62,5113.5,15319958900
2021-07-20,5080.22,5114.0,5067.86,5108.99,12930004400
2021-07-21,5122.78,5160.54,5122.3,5144.04,16797646900
2021-07-22,5150.39,5171.21,5137.88,5151.75,18555686400
2021-07-23,5145.43,5145.43,5080.0,5089.23,21653684700
2021-07-26,5067.31,5067.31,4859.6,4925.3,22811171000
2021-07-27,4924.28,4940.86,4749.03,4751.31,23663122500
2021-07-28,4714.3,4785.66,4663.9,4760.48,19263439300
2021-07-29,4845.76,4857.97,4800.01,4850.27,17332205400
2021-07-30,4825.7,4825.7,4761.04,4811.17,18234977600
2021-08-02,4794.82,4938.81,4761.46,4933.74,22719491800
2021-08-03,4909.23,4957.03,4890.85,4934.46,20353336000
2021-08-04,4927.74,4979.29,4919.66,4978.85,17546646100
2021-08-05,4946.17,4997.14,4921.94,4948.67,16738182900
2021-08-06,4943.04,4944.35,4891.8,4921.56,15417968800
2021-08-09,4890.26,5002.89,4884.04,4985.56,18243687100
2021-08-10,4977.82,5043.76,4941.24,5043.15,16705190200
2021-08-11,5037.08,5059.79,5009.98,5015.34,18226607400
2021-08-12,4998.07,5016.26,4962.98,4973.35,16822373300
2021-08-13,4958.76,4993.74,4921.28,4945.98,15831432100
2021-08-16,4935.92,4973.38,4931.37,4941.07,16195337300
2021-08-17,4935.0,4967.56,4823.39,4837.4,18757347200
2021-08-18,4838.47,4909.54,4818.9,4894.24,19747437800
2021-08-19,4886.56,4893.47,4839.57,4862.14,20171171900
2021-08-20,4817.49,4835.15,4720.83,4769.27,17763581000
2021-08-23,4777.73,4843.82,4764.01,4835.88,16757909300
2021-08-24,4844.59,4906.2,4842.75,4888.39,19788316300
2021-08-25,4890.52,4899.77,4865.77,4898.16,18944801600
2021-08-26,4892.2,4892.2,4798.7,4801.61,19761738700
2021-08-27,4794.97,4863.47,4793.59,4827.04,18331021100
2021-08-30,4847.04,4849.16,4787.2,4813.27,21963575700
2021-08-31,4803.08,4821.76,4740.75,4805.61,23511865800
2021-09-01,4804.69,4906.4,4763.3,4869.46,32672108000
2021-09-02,4865.82,4892.7,4845.62,4869.41,26785801300
2021-09-03,4875.07,4886.55,4828.7,4843.06,26809189600
2021-09-06,4841.06,4944.45,4837.79,4933.73,24050724500
2021-09-07,4932.98,5005.96,4915.61,4992.83,24417851900
2021-09-08,4986.8,5013.98,4955.89,4972.13,26461531500
2021-09-09,4952.49,4970.15,4929.95,4970.01,25653021700
2021-09-10,4967.98,5042.8,4962.37,5013.52,28830435200
2021-09-13,5006.77,5029.72,4964.96,4991.66,24991529800
2021-09-14,4989.84,5000.98,4907.32,4917.16,24559040200
2021-09-15,4903.85,4903.85,4843.12,4867.32,18798473000
2021-09-16,4866.79,4879.53,4806.14,4807.7,21675209900
2021-09-17,4797.11,4857.96,4786.09,4855.94,20195812700
2021-09-22,4770.73,4830.85,4765.23,4821.77,19122037600
2021-09-23,4848.22,4877.34,4837.56,4853.2,22815106400
2021-09-24,4845.64,4897.06,4838.54,4849.43,20769329000
2021-09-27,4870.85,4922.56,4852.2,4877.37,21596703000
2021-09-28,4869.08,4901.31,4846.63,4883.83,17689088000
2021-09-29,4846.02,4868.07,4799.88,4833.93,18817136600
2021-09-30,4843.95,4876.07,4843.95,4866.38,14611389600
2021-10-08,4915.73,4937.09,4891.62,4929.94,16896807700
2021-10-11,4941.29,4983.73,4930.71,4936.19,16351162400
2021-10-12,4920.66,4925.49,4840.77,4883.84,16807933700
2021-10-13,4880.14,4953.38,4869.83,4940.11,13114281300
2021-10-14,4934.26,4953.92,4903.25,4913.61,11955701300
2021-10-15,4896.56,4939.81,4881.01,4932.11,14282200100
2021-10-18,4922.51,4922.51,4844.94,4874.77,14124519900
2021-10-19,4869.39,4928.14,4868.81,4922.72,13526649300
2021-10-20,4926.77,4944.02,4898.36,4910.19,14153318300
2021-10-21,4914.74,4946.18,4893.85,4928.02,14889815400
2021-10-22,4934.87,4989.89,4934.87,4959.73,14392622800
2021-10-25,4940.9,4981.65,4930.11,4979.52,14186149000
2021-10-26,4983.24,5002.58,4953.48,4963.1,14088894300
2021-10-27,4949.23,4949.23,4884.94,4898.16,14711159300
2021-10-28,4882.59,4898.66,4846.28,4864.14,15664947200
2021-10-29,4861.27,4908.77,4855.76,4908.77,15988735300
2021-11-01,4878.13,4908.21,4858.25,4890.69,17158397400
2021-11-02,4886.19,4911.23,4797.9,4839.85,18543768800
2021-11-03,4835.81,4858.71,4804.37,4821.11,14276382000
2021-11-04,4841.09,4873.94,4834.74,4868.74,13259297000
2021-11-05,4858.9,4889.68,4841.74,4842.35,14778935900
2021-11-08,4841.15,4866.08,4827.69,4848.18,13739826400
2021-11-09,4858.25,4870.79,4818.54,4846.74,11837552600
2021-11-10,4832.8,4832.8,4754.0,4821.19,13511817900
2021-11-11,4814.77,4898.65,4809.11,4898.65,16048486300
2021-11-12,4902.93,4909.08,4875.35,4888.38,13266296900
2021-11-15,4894.41,4906.33,4863.4,4882.38,12182314900
2021-11-16,4880.9,4915.37,4876.5,4883.32,12725440600
2021-11-17,4883.25,4891.52,4864.52,4885.75,10845922300
2021-11-18,4871.42,4871.42,4830.41,4837.62,11448056500
2021-11-19,4832.06,4892.81,4829.57,4890.06,12719831200
2021-11-22,4895.39,4919.0,4893.27,4912.4,13809283600
2021-11-23,4905.76,4927.52,4896.88,4913.35,15430441100
2021-11-24,4914.03,4935.49,4899.61,4916.66,13715067300
2021-11-25,4917.61,4921.33,4891.73,4896.44,11598403100
2021-11-26,4886.95,4886.95,4850.81,4860.13,12036897400
2021-11-29,4820.0,4858.53,4818.71,4851.42,13362686200
2021-11-30,4857.18,4871.25,4810.22,4832.03,12963059600
2021-12-01,4831.89,4844.52,4823.92,4843.85,12308678900
2021-12-02,4839.91,4866.85,4830.32,4856.16,14808852100
2021-12-03,4856.98,4901.02,4853.35,4901.02,14405962600
2021-12-06,4909.43,4943.9,4888.69,4892.62,17361568300
2021-12-07,4930.83,4934.1,4895.22,4922.1,17905346000
2021-12-08,4934.41,4995.93,4915.79,4995.93,15749055900
2021-12-09,5000.69,5114.5,4999.41,5078.69,22056877600
2021-12-10,5046.27,5060.06,5035.81,5055.12,19369515400
2021-12-13,5090.02,5143.84,5079.73,5083.8,21180159600
2021-12-14,5066.35,5075.21,5038.86,5049.7,15910779000
2021-12-15,5036.28,5060.37,5003.78,5005.9,15052975200
2021-12-16,5006.61,5034.73,4987.23,5034.73,14405386700
2021-12-17,5021.34,5022.11,4954.76,4954.76,14900539900
